example_id                                                                                                             | status  | run_time        |
./engines/immo_promo/spec/policies/immo/promo/task_policy_spec.rb[1:6:3:1]                                             | passed  | 0.67649 seconds |
./engines/immo_promo/spec/policies/immo/promo/task_policy_spec.rb[1:7:1:1]                                             | passed  | 0.53164 seconds |
./engines/immo_promo/spec/policies/immo/promo/task_policy_spec.rb[1:7:2:1]                                             | passed  | 0.35493 seconds |
./engines/immo_promo/spec/policies/immo/promo/task_policy_spec.rb[1:7:3:1]                                             | passed  | 0.3605 seconds  |
./engines/immo_promo/spec/policies/immo/promo/task_policy_spec.rb[1:7:4:1]                                             | passed  | 0.54771 seconds |
./engines/immo_promo/spec/policies/immo/promo/task_policy_spec.rb[1:8:1]                                               | unknown |                 |
./engines/immo_promo/spec/policies/immo/promo/task_policy_spec.rb[1:8:2:1]                                             | unknown |                 |
./engines/immo_promo/spec/policies/immo/promo/task_policy_spec.rb[1:8:2:2]                                             | unknown |                 |
./engines/immo_promo/spec/services/concerns/allocation_analyzer_spec.rb[1:1:1]                                         | passed  | 1.2 seconds     |
./engines/immo_promo/spec/services/concerns/allocation_analyzer_spec.rb[1:1:2]                                         | passed  | 1.2 seconds     |
./engines/immo_promo/spec/services/concerns/allocation_analyzer_spec.rb[1:2:1]                                         | passed  | 0.17403 seconds |
./engines/immo_promo/spec/services/concerns/allocation_analyzer_spec.rb[1:3:1]                                         | passed  | 0.17308 seconds |
./engines/immo_promo/spec/services/concerns/allocation_analyzer_spec.rb[1:4:1]                                         | passed  | 0.17431 seconds |
./engines/immo_promo/spec/services/concerns/allocation_analyzer_spec.rb[1:5:1:1]                                       | passed  | 0.1752 seconds  |
./engines/immo_promo/spec/services/concerns/allocation_analyzer_spec.rb[1:5:2:1]                                       | passed  | 0.69152 seconds |
./engines/immo_promo/spec/services/concerns/allocation_analyzer_spec.rb[1:5:3:1]                                       | passed  | 0.1768 seconds  |
./engines/immo_promo/spec/services/concerns/allocation_analyzer_spec.rb[1:6:1:1]                                       | passed  | 0.17797 seconds |
./engines/immo_promo/spec/services/concerns/allocation_analyzer_spec.rb[1:6:2:1]                                       | passed  | 0.86343 seconds |
./engines/immo_promo/spec/services/concerns/allocation_analyzer_spec.rb[1:6:2:2]                                       | passed  | 0.86291 seconds |
./engines/immo_promo/spec/services/concerns/allocation_optimizer_spec.rb[1:1:1]                                        | passed  | 0.17688 seconds |
./engines/immo_promo/spec/services/concerns/allocation_optimizer_spec.rb[1:1:2:1]                                      | passed  | 0.18138 seconds |
./engines/immo_promo/spec/services/concerns/allocation_optimizer_spec.rb[1:2:1]                                        | passed  | 0.35021 seconds |
./engines/immo_promo/spec/services/concerns/allocation_optimizer_spec.rb[1:3:1:1:1]                                    | passed  | 0.17644 seconds |
./engines/immo_promo/spec/services/concerns/allocation_optimizer_spec.rb[1:3:1:2:1]                                    | passed  | 0.17438 seconds |
./engines/immo_promo/spec/services/concerns/allocation_optimizer_spec.rb[1:3:2:1:1]                                    | passed  | 0.1775 seconds  |
./engines/immo_promo/spec/services/concerns/allocation_optimizer_spec.rb[1:3:2:2:1]                                    | passed  | 0.17588 seconds |
./engines/immo_promo/spec/services/concerns/allocation_optimizer_spec.rb[1:3:3:1]                                      | passed  | 0.18664 seconds |
./engines/immo_promo/spec/services/concerns/allocation_optimizer_spec.rb[1:3:3:2]                                      | passed  | 0.17347 seconds |
./engines/immo_promo/spec/services/concerns/allocation_optimizer_spec.rb[1:3:3:3]                                      | passed  | 0.17383 seconds |
./engines/immo_promo/spec/services/concerns/allocation_optimizer_spec.rb[1:3:4:1]                                      | passed  | 0.17719 seconds |
./engines/immo_promo/spec/services/concerns/allocation_optimizer_spec.rb[1:3:4:2]                                      | passed  | 0.17591 seconds |
./engines/immo_promo/spec/services/concerns/conflict_detector_spec.rb[1:1:1]                                           | passed  | 0.17578 seconds |
./engines/immo_promo/spec/services/concerns/conflict_detector_spec.rb[1:2:1]                                           | passed  | 0.51971 seconds |
./engines/immo_promo/spec/services/concerns/conflict_detector_spec.rb[1:3:1]                                           | passed  | 0.51854 seconds |
./engines/immo_promo/spec/services/concerns/conflict_detector_spec.rb[1:4:1:1]                                         | passed  | 0.86972 seconds |
./engines/immo_promo/spec/services/concerns/conflict_detector_spec.rb[1:4:2:1]                                         | passed  | 0.34879 seconds |
./engines/immo_promo/spec/services/concerns/conflict_detector_spec.rb[1:4:3:1:1]                                       | passed  | 1.22 seconds    |
./engines/immo_promo/spec/services/concerns/conflict_detector_spec.rb[1:4:3:2:1]                                       | passed  | 0.87574 seconds |
./engines/immo_promo/spec/services/concerns/conflict_detector_spec.rb[1:4:4:1]                                         | passed  | 0.84685 seconds |
./engines/immo_promo/spec/services/concerns/conflict_detector_spec.rb[1:4:4:2]                                         | passed  | 0.83013 seconds |
./engines/immo_promo/spec/services/concerns/conflict_detector_spec.rb[1:4:4:3]                                         | passed  | 0.8264 seconds  |
./engines/immo_promo/spec/services/concerns/conflict_detector_spec.rb[1:4:4:4]                                         | passed  | 0.85359 seconds |
./engines/immo_promo/spec/services/concerns/task_coordinator_spec.rb[1:1:1]                                            | passed  | 0.35138 seconds |
./engines/immo_promo/spec/services/concerns/task_coordinator_spec.rb[1:1:2]                                            | passed  | 0.35084 seconds |
./engines/immo_promo/spec/services/concerns/task_coordinator_spec.rb[1:2:1]                                            | passed  | 0.36301 seconds |
./engines/immo_promo/spec/services/concerns/task_coordinator_spec.rb[1:3:1]                                            | passed  | 0.34927 seconds |
./engines/immo_promo/spec/services/concerns/task_coordinator_spec.rb[1:4:1:1]                                          | passed  | 0.50154 seconds |
./engines/immo_promo/spec/services/concerns/task_coordinator_spec.rb[1:4:1:2]                                          | passed  | 0.49996 seconds |
./engines/immo_promo/spec/services/concerns/task_coordinator_spec.rb[1:4:1:3]                                          | passed  | 0.50421 seconds |
./engines/immo_promo/spec/services/concerns/task_coordinator_spec.rb[1:4:1:4]                                          | passed  | 0.50003 seconds |
./engines/immo_promo/spec/services/concerns/task_coordinator_spec.rb[1:4:2:1]                                          | passed  | 0.86679 seconds |
./engines/immo_promo/spec/services/concerns/task_coordinator_spec.rb[1:4:3:1]                                          | passed  | 0.84723 seconds |
./engines/immo_promo/spec/services/concerns/task_coordinator_spec.rb[1:4:3:2]                                          | passed  | 0.85089 seconds |
./engines/immo_promo/spec/services/concerns/task_coordinator_spec.rb[1:4:4:1]                                          | passed  | 1.15 seconds    |
./engines/immo_promo/spec/services/concerns/task_coordinator_spec.rb[1:4:4:2]                                          | passed  | 0.1744 seconds  |
./engines/immo_promo/spec/services/concerns/task_coordinator_spec.rb[1:4:5:1]                                          | passed  | 0.18102 seconds |
./engines/immo_promo/spec/services/concerns/task_coordinator_spec.rb[1:4:5:2]                                          | passed  | 0.17839 seconds |
./engines/immo_promo/spec/services/concerns/task_coordinator_spec.rb[1:4:6:1]                                          | passed  | 0.17947 seconds |
./engines/immo_promo/spec/services/concerns/task_coordinator_spec.rb[1:4:6:2]                                          | passed  | 0.17806 seconds |
./engines/immo_promo/spec/services/immo/promo/document_integration_service_spec.rb[1:1:1:1]                            | failed  | 0.19069 seconds |
./engines/immo_promo/spec/services/immo/promo/document_integration_service_spec.rb[1:1:1:2]                            | failed  | 0.18949 seconds |
./engines/immo_promo/spec/services/immo/promo/document_integration_service_spec.rb[1:1:1:3]                            | failed  | 0.18904 seconds |
./engines/immo_promo/spec/services/immo/promo/document_integration_service_spec.rb[1:1:2:1]                            | failed  | 0.18786 seconds |
./engines/immo_promo/spec/services/immo/promo/document_integration_service_spec.rb[1:2:1]                              | failed  | 0.19704 seconds |
./engines/immo_promo/spec/services/immo/promo/document_integration_service_spec.rb[1:2:2]                              | failed  | 0.21659 seconds |
./engines/immo_promo/spec/services/immo/promo/document_integration_service_spec.rb[1:2:3]                              | failed  | 0.21102 seconds |
./engines/immo_promo/spec/services/immo/promo/document_integration_service_spec.rb[1:2:4]                              | failed  | 0.2044 seconds  |
./engines/immo_promo/spec/services/immo/promo/document_integration_service_spec.rb[1:3:1:1]                            | failed  | 0.18904 seconds |
./engines/immo_promo/spec/services/immo/promo/document_integration_service_spec.rb[1:3:2:1]                            | failed  | 0.1904 seconds  |
./engines/immo_promo/spec/services/immo/promo/document_integration_service_spec.rb[1:3:3:1]                            | failed  | 0.18933 seconds |
./engines/immo_promo/spec/services/immo/promo/document_integration_service_spec.rb[1:3:4:1]                            | failed  | 0.18964 seconds |
./engines/immo_promo/spec/services/immo/promo/document_integration_service_spec.rb[1:4:1:1]                            | failed  | 0.19025 seconds |
./engines/immo_promo/spec/services/immo/promo/document_integration_service_spec.rb[1:4:2:1]                            | failed  | 0.25881 seconds |
./engines/immo_promo/spec/services/immo/promo/document_integration_service_spec.rb[1:4:3:1]                            | failed  | 0.19202 seconds |
./engines/immo_promo/spec/services/immo/promo/document_integration_service_spec.rb[1:4:4:1]                            | failed  | 0.19169 seconds |
./engines/immo_promo/spec/services/immo/promo/document_integration_service_spec.rb[1:5:1]                              | failed  | 0.52349 seconds |
./engines/immo_promo/spec/services/immo/promo/document_integration_service_spec.rb[1:5:2]                              | failed  | 0.60035 seconds |
./engines/immo_promo/spec/services/immo/promo/document_integration_service_spec.rb[1:6:1]                              | failed  | 0.19454 seconds |
./engines/immo_promo/spec/services/immo/promo/document_workflow_service_spec.rb[1:1:1]                                 | failed  | 0.16963 seconds |
./engines/immo_promo/spec/services/immo/promo/document_workflow_service_spec.rb[1:1:2]                                 | failed  | 0.17237 seconds |
./engines/immo_promo/spec/services/immo/promo/document_workflow_service_spec.rb[1:1:3]                                 | failed  | 0.17379 seconds |
./engines/immo_promo/spec/services/immo/promo/document_workflow_service_spec.rb[1:1:4:1]                               | failed  | 0.17242 seconds |
./engines/immo_promo/spec/services/immo/promo/document_workflow_service_spec.rb[1:1:4:2]                               | failed  | 0.17112 seconds |
./engines/immo_promo/spec/services/immo/promo/document_workflow_service_spec.rb[1:2:1]                                 | failed  | 0.16954 seconds |
./engines/immo_promo/spec/services/immo/promo/document_workflow_service_spec.rb[1:2:2]                                 | failed  | 0.17009 seconds |
./engines/immo_promo/spec/services/immo/promo/document_workflow_service_spec.rb[1:2:3]                                 | failed  | 0.17313 seconds |
./engines/immo_promo/spec/services/immo/promo/document_workflow_service_spec.rb[1:3:1]                                 | failed  | 0.17643 seconds |
./engines/immo_promo/spec/services/immo/promo/document_workflow_service_spec.rb[1:3:2]                                 | failed  | 0.17077 seconds |
./engines/immo_promo/spec/services/immo/promo/document_workflow_service_spec.rb[1:3:3]                                 | failed  | 0.1718 seconds  |
./engines/immo_promo/spec/services/immo/promo/document_workflow_service_spec.rb[1:3:4]                                 | failed  | 0.17217 seconds |
./engines/immo_promo/spec/services/immo/promo/document_workflow_service_spec.rb[1:4:1]                                 | failed  | 0.37853 seconds |
./engines/immo_promo/spec/services/immo/promo/document_workflow_service_spec.rb[1:4:2]                                 | failed  | 0.37236 seconds |
./engines/immo_promo/spec/services/immo/promo/document_workflow_service_spec.rb[1:4:3]                                 | failed  | 0.37269 seconds |
./engines/immo_promo/spec/services/immo/promo/document_workflow_service_spec.rb[1:5:1]                                 | passed  | 0.2329 seconds  |
./engines/immo_promo/spec/services/immo/promo/document_workflow_service_spec.rb[1:5:2]                                 | passed  | 0.27246 seconds |
./engines/immo_promo/spec/services/immo/promo/document_workflow_service_spec.rb[1:5:3]                                 | passed  | 0.24035 seconds |
./engines/immo_promo/spec/services/immo/promo/document_workflow_service_spec.rb[1:5:4]                                 | passed  | 0.22881 seconds |
./engines/immo_promo/spec/services/immo/promo/document_workflow_service_spec.rb[1:6:1]                                 | passed  | 0.17096 seconds |
./engines/immo_promo/spec/services/immo/promo/document_workflow_service_spec.rb[1:6:2]                                 | passed  | 0.17295 seconds |
./engines/immo_promo/spec/services/immo/promo/document_workflow_service_spec.rb[1:6:3]                                 | passed  | 0.17089 seconds |
./engines/immo_promo/spec/services/immo/promo/document_workflow_service_spec.rb[1:6:4]                                 | passed  | 0.1712 seconds  |
./engines/immo_promo/spec/services/immo/promo/document_workflow_service_spec.rb[1:6:5]                                 | passed  | 0.16965 seconds |
./engines/immo_promo/spec/services/immo/promo/document_workflow_service_spec.rb[1:7:1:1]                               | passed  | 0.17363 seconds |
./engines/immo_promo/spec/services/immo/promo/document_workflow_service_spec.rb[1:7:1:2]                               | passed  | 0.17232 seconds |
./engines/immo_promo/spec/services/immo/promo/document_workflow_service_spec.rb[1:7:2:1]                               | passed  | 0.17209 seconds |
./engines/immo_promo/spec/services/immo/promo/permit_deadline_service_spec.rb[1:1:1]                                   | failed  | 0.17207 seconds |
./engines/immo_promo/spec/services/immo/promo/permit_deadline_service_spec.rb[1:1:2]                                   | failed  | 0.18036 seconds |
./engines/immo_promo/spec/services/immo/promo/permit_deadline_service_spec.rb[1:1:3:1]                                 | failed  | 0.17372 seconds |
./engines/immo_promo/spec/services/immo/promo/permit_deadline_service_spec.rb[1:2:1]                                   | failed  | 0.17211 seconds |
./engines/immo_promo/spec/services/immo/promo/permit_deadline_service_spec.rb[1:3:1]                                   | failed  | 0.1795 seconds  |
./engines/immo_promo/spec/services/immo/promo/permit_deadline_service_spec.rb[1:3:2]                                   | failed  | 0.17483 seconds |
./engines/immo_promo/spec/services/immo/promo/permit_deadline_service_spec.rb[1:4:1]                                   | failed  | 0.17403 seconds |
./engines/immo_promo/spec/services/immo/promo/permit_deadline_service_spec.rb[1:4:2]                                   | failed  | 0.17549 seconds |
./engines/immo_promo/spec/services/immo/promo/permit_deadline_service_spec.rb[1:4:3]                                   | failed  | 0.17359 seconds |
./engines/immo_promo/spec/services/immo/promo/permit_deadline_service_spec.rb[1:5:1]                                   | failed  | 0.17296 seconds |
./engines/immo_promo/spec/services/immo/promo/permit_deadline_service_spec.rb[1:5:2]                                   | failed  | 0.17434 seconds |
./engines/immo_promo/spec/services/immo/promo/permit_deadline_service_spec.rb[1:5:3]                                   | failed  | 0.17466 seconds |
./engines/immo_promo/spec/services/immo/promo/permit_deadline_service_spec.rb[1:5:4]                                   | failed  | 0.1741 seconds  |
./engines/immo_promo/spec/services/immo/promo/permit_deadline_service_spec.rb[1:5:5]                                   | failed  | 0.1734 seconds  |
./engines/immo_promo/spec/services/immo/promo/permit_deadline_service_spec.rb[1:5:6]                                   | failed  | 0.17785 seconds |
./engines/immo_promo/spec/services/immo/promo/permit_timeline_service_spec.rb[1:1:1]                                   | failed  | 0.1764 seconds  |
./engines/immo_promo/spec/services/immo/promo/permit_timeline_service_spec.rb[1:1:2]                                   | failed  | 0.1741 seconds  |
./engines/immo_promo/spec/services/immo/promo/permit_timeline_service_spec.rb[1:1:3]                                   | failed  | 0.17173 seconds |
./engines/immo_promo/spec/services/immo/promo/permit_timeline_service_spec.rb[1:1:4]                                   | failed  | 0.17335 seconds |
./engines/immo_promo/spec/services/immo/promo/permit_timeline_service_spec.rb[1:1:5]                                   | failed  | 0.17424 seconds |
./engines/immo_promo/spec/services/immo/promo/permit_timeline_service_spec.rb[1:2:1]                                   | failed  | 0.17911 seconds |
./engines/immo_promo/spec/services/immo/promo/permit_timeline_service_spec.rb[1:2:2]                                   | failed  | 0.17903 seconds |
./engines/immo_promo/spec/services/immo/promo/permit_timeline_service_spec.rb[1:2:3]                                   | failed  | 0.17993 seconds |
./engines/immo_promo/spec/services/immo/promo/permit_timeline_service_spec.rb[1:2:4]                                   | failed  | 0.1783 seconds  |
./engines/immo_promo/spec/services/immo/promo/permit_timeline_service_spec.rb[1:3:1]                                   | failed  | 0.1775 seconds  |
./engines/immo_promo/spec/services/immo/promo/permit_timeline_service_spec.rb[1:3:2]                                   | failed  | 0.1792 seconds  |
./engines/immo_promo/spec/services/immo/promo/permit_timeline_service_spec.rb[1:3:3]                                   | failed  | 0.18107 seconds |
./engines/immo_promo/spec/services/immo/promo/permit_timeline_service_spec.rb[1:4:1]                                   | failed  | 0.34389 seconds |
./engines/immo_promo/spec/services/immo/promo/permit_timeline_service_spec.rb[1:4:3]                                   | failed  | 0.33797 seconds |
./engines/immo_promo/spec/services/immo/promo/permit_timeline_service_spec.rb[1:5:1]                                   | failed  | 0.18157 seconds |
./engines/immo_promo/spec/services/immo/promo/permit_timeline_service_spec.rb[1:5:2]                                   | failed  | 0.1822 seconds  |
./engines/immo_promo/spec/services/immo/promo/permit_timeline_service_spec.rb[1:5:3]                                   | failed  | 0.17932 seconds |
./engines/immo_promo/spec/services/immo/promo/permit_tracker_service_spec.rb[1:1:1]                                    | passed  | 0.17205 seconds |
./engines/immo_promo/spec/services/immo/promo/permit_tracker_service_spec.rb[1:2:1]                                    | passed  | 0.18307 seconds |
./engines/immo_promo/spec/services/immo/promo/permit_tracker_service_spec.rb[1:2:2]                                    | passed  | 0.18183 seconds |
./engines/immo_promo/spec/services/immo/promo/permit_tracker_service_spec.rb[1:2:3]                                    | passed  | 0.18119 seconds |
./engines/immo_promo/spec/services/immo/promo/permit_tracker_service_spec.rb[1:3:1]                                    | failed  | 0.18194 seconds |
./engines/immo_promo/spec/services/immo/promo/permit_tracker_service_spec.rb[1:3:2]                                    | failed  | 0.18464 seconds |
./engines/immo_promo/spec/services/immo/promo/permit_tracker_service_spec.rb[1:3:3]                                    | failed  | 0.18344 seconds |
./engines/immo_promo/spec/services/immo/promo/permit_tracker_service_spec.rb[1:4:1]                                    | failed  | 0.18779 seconds |
./engines/immo_promo/spec/services/immo/promo/permit_tracker_service_spec.rb[1:4:2]                                    | failed  | 0.18235 seconds |
./engines/immo_promo/spec/services/immo/promo/permit_tracker_service_spec.rb[1:4:3]                                    | failed  | 0.18705 seconds |
./engines/immo_promo/spec/services/immo/promo/permit_tracker_service_spec.rb[1:5:1]                                    | passed  | 0.17877 seconds |
./engines/immo_promo/spec/services/immo/promo/permit_tracker_service_spec.rb[1:5:2]                                    | failed  | 0.18626 seconds |
./engines/immo_promo/spec/services/immo/promo/permit_tracker_service_spec.rb[1:5:3:1]                                  | passed  | 0.18838 seconds |
./engines/immo_promo/spec/services/immo/promo/permit_tracker_service_spec.rb[1:6:1]                                    | failed  | 0.17922 seconds |
./engines/immo_promo/spec/services/immo/promo/permit_tracker_service_spec.rb[1:6:2]                                    | failed  | 0.17816 seconds |
./engines/immo_promo/spec/services/immo/promo/permit_tracker_service_spec.rb[1:6:3]                                    | failed  | 0.18362 seconds |
./engines/immo_promo/spec/services/immo/promo/permit_tracker_service_spec.rb[1:6:4]                                    | failed  | 0.1858 seconds  |
./engines/immo_promo/spec/services/immo/promo/permit_tracker_service_spec.rb[1:7:1]                                    | failed  | 0.18657 seconds |
./engines/immo_promo/spec/services/immo/promo/permit_tracker_service_spec.rb[1:7:2]                                    | passed  | 0.18625 seconds |
./engines/immo_promo/spec/services/immo/promo/permit_tracker_service_spec.rb[1:7:3]                                    | passed  | 0.18027 seconds |
./engines/immo_promo/spec/services/immo/promo/permit_tracker_service_spec.rb[1:8:1:1]                                  | passed  | 0.1966 seconds  |
./engines/immo_promo/spec/services/immo/promo/permit_tracker_service_spec.rb[1:8:2:1]                                  | passed  | 0.18491 seconds |
./engines/immo_promo/spec/services/immo/promo/permit_tracker_service_spec.rb[1:8:3:1]                                  | failed  | 0.18379 seconds |
./engines/immo_promo/spec/services/immo/promo/permit_tracker_service_spec.rb[1:9:1]                                    | failed  | 0.19959 seconds |
./engines/immo_promo/spec/services/immo/promo/permit_tracker_service_spec.rb[1:9:2]                                    | failed  | 0.19735 seconds |
./engines/immo_promo/spec/services/immo/promo/permit_tracker_service_spec.rb[1:9:3]                                    | failed  | 0.19548 seconds |
./engines/immo_promo/spec/services/immo/promo/permit_tracker_service_spec.rb[1:9:4]                                    | failed  | 0.19546 seconds |
./engines/immo_promo/spec/services/immo/promo/permit_tracker_service_spec.rb[1:9:5]                                    | failed  | 0.19278 seconds |
./engines/immo_promo/spec/services/immo/promo/progress_cache_service_spec.rb[1:1:1:1]                                  | failed  | 0.17234 seconds |
./engines/immo_promo/spec/services/immo/promo/progress_cache_service_spec.rb[1:1:1:2]                                  | failed  | 0.17336 seconds |
./engines/immo_promo/spec/services/immo/promo/progress_cache_service_spec.rb[1:1:2:1]                                  | failed  | 0.17776 seconds |
./engines/immo_promo/spec/services/immo/promo/progress_cache_service_spec.rb[1:1:3]                                    | failed  | 0.17598 seconds |
./engines/immo_promo/spec/services/immo/promo/progress_cache_service_spec.rb[1:2:1:1]                                  | failed  | 0.1915 seconds  |
./engines/immo_promo/spec/services/immo/promo/progress_cache_service_spec.rb[1:2:2:1]                                  | failed  | 0.18531 seconds |
./engines/immo_promo/spec/services/immo/promo/progress_cache_service_spec.rb[1:3:1]                                    | failed  | 0.2106 seconds  |
./engines/immo_promo/spec/services/immo/promo/progress_cache_service_spec.rb[1:3:2]                                    | failed  | 0.22209 seconds |
./engines/immo_promo/spec/services/immo/promo/progress_cache_service_spec.rb[1:3:3]                                    | failed  | 0.39236 seconds |
./engines/immo_promo/spec/services/immo/promo/progress_cache_service_spec.rb[1:4:1]                                    | failed  | 0.27778 seconds |
./engines/immo_promo/spec/services/immo/promo/progress_cache_service_spec.rb[1:4:2]                                    | failed  | 0.21821 seconds |
./engines/immo_promo/spec/services/immo/promo/progress_cache_service_spec.rb[1:5:1]                                    | failed  | 0.00091 seconds |
./engines/immo_promo/spec/services/immo/promo/progress_cache_service_spec.rb[1:5:2]                                    | passed  | 0.00093 seconds |
./engines/immo_promo/spec/services/immo/promo/progress_cache_service_spec.rb[1:6:1]                                    | failed  | 0.17221 seconds |
./engines/immo_promo/spec/services/immo/promo/progress_cache_service_spec.rb[1:6:2]                                    | failed  | 0.17552 seconds |
./engines/immo_promo/spec/services/immo/promo/project_budget_service_spec.rb[1:1:1]                                    | failed  | 0.18257 seconds |
./engines/immo_promo/spec/services/immo/promo/project_budget_service_spec.rb[1:1:2]                                    | failed  | 0.18398 seconds |
./engines/immo_promo/spec/services/immo/promo/project_budget_service_spec.rb[1:1:3]                                    | failed  | 0.18465 seconds |
./engines/immo_promo/spec/services/immo/promo/project_budget_service_spec.rb[1:2:1]                                    | passed  | 0.19779 seconds |
./engines/immo_promo/spec/services/immo/promo/project_budget_service_spec.rb[1:2:2]                                    | passed  | 0.19632 seconds |
./engines/immo_promo/spec/services/immo/promo/project_budget_service_spec.rb[1:2:3]                                    | passed  | 0.1955 seconds  |
./engines/immo_promo/spec/services/immo/promo/project_budget_service_spec.rb[1:2:4]                                    | passed  | 0.19678 seconds |
./engines/immo_promo/spec/services/immo/promo/project_budget_service_spec.rb[1:3:1]                                    | passed  | 0.17727 seconds |
./engines/immo_promo/spec/services/immo/promo/project_budget_service_spec.rb[1:3:2]                                    | passed  | 0.17412 seconds |
./engines/immo_promo/spec/services/immo/promo/project_budget_service_spec.rb[1:3:3]                                    | passed  | 0.17561 seconds |
./engines/immo_promo/spec/services/immo/promo/project_budget_service_spec.rb[1:3:4]                                    | passed  | 0.17456 seconds |
./engines/immo_promo/spec/services/immo/promo/project_budget_service_spec.rb[1:4:1:1]                                  | passed  | 0.18195 seconds |
./engines/immo_promo/spec/services/immo/promo/project_budget_service_spec.rb[1:4:2:1]                                  | passed  | 0.18296 seconds |
./engines/immo_promo/spec/services/immo/promo/project_budget_service_spec.rb[1:5:1]                                    | passed  | 0.18713 seconds |
./engines/immo_promo/spec/services/immo/promo/project_budget_service_spec.rb[1:5:2]                                    | passed  | 0.19 seconds    |
./engines/immo_promo/spec/services/immo/promo/project_budget_service_spec.rb[1:5:3]                                    | passed  | 0.18304 seconds |
./engines/immo_promo/spec/services/immo/promo/project_budget_service_spec.rb[1:6:1:1]                                  | failed  | 0.17811 seconds |
./engines/immo_promo/spec/services/immo/promo/project_budget_service_spec.rb[1:6:2:1]                                  | failed  | 0.18183 seconds |
./engines/immo_promo/spec/services/immo/promo/project_manager_service_spec.rb[1:1:1:1]                                 | passed  | 0.1711 seconds  |
./engines/immo_promo/spec/services/immo/promo/project_manager_service_spec.rb[1:1:2:1]                                 | passed  | 1.88 seconds    |
./engines/immo_promo/spec/services/immo/promo/project_manager_service_spec.rb[1:2:1]                                   | passed  | 0.18838 seconds |
./engines/immo_promo/spec/services/immo/promo/project_manager_service_spec.rb[1:3:1]                                   | passed  | 0.17748 seconds |
./engines/immo_promo/spec/services/immo/promo/project_manager_service_spec.rb[1:4:1]                                   | passed  | 0.51319 seconds |
./engines/immo_promo/spec/services/immo/promo/project_manager_service_spec.rb[1:5:1]                                   | failed  | 0.18622 seconds |
./engines/immo_promo/spec/services/immo/promo/project_manager_service_spec.rb[1:6:1]                                   | passed  | 0.57922 seconds |
./engines/immo_promo/spec/services/immo/promo/project_progress_service_spec.rb[1:1:1:1]                                | passed  | 0.17378 seconds |
./engines/immo_promo/spec/services/immo/promo/project_progress_service_spec.rb[1:1:2:1]                                | passed  | 1.2 seconds     |
./engines/immo_promo/spec/services/immo/promo/project_progress_service_spec.rb[1:2:1:1]                                | passed  | 1.88 seconds    |
./engines/immo_promo/spec/services/immo/promo/project_progress_service_spec.rb[1:2:1:2]                                | passed  | 1.88 seconds    |
./engines/immo_promo/spec/services/immo/promo/project_progress_service_spec.rb[1:3:1]                                  | failed  | 2.23 seconds    |
./engines/immo_promo/spec/services/immo/promo/project_progress_service_spec.rb[1:3:2]                                  | failed  | 2.23 seconds    |
./engines/immo_promo/spec/services/immo/promo/project_progress_service_spec.rb[1:4:1]                                  | passed  | 0.18739 seconds |
./engines/immo_promo/spec/services/immo/promo/project_progress_service_spec.rb[1:4:2]                                  | passed  | 0.19183 seconds |
./engines/immo_promo/spec/services/immo/promo/project_progress_service_spec.rb[1:5:1]                                  | failed  | 0.17483 seconds |
./engines/immo_promo/spec/services/immo/promo/project_progress_service_spec.rb[1:5:2:1]                                | failed  | 1.03 seconds    |
./engines/immo_promo/spec/services/immo/promo/project_progress_service_spec.rb[1:6:1:1]                                | passed  | 0.70012 seconds |
./engines/immo_promo/spec/services/immo/promo/project_progress_service_spec.rb[1:6:2:1]                                | passed  | 0.69242 seconds |
./engines/immo_promo/spec/services/immo/promo/project_progress_service_spec.rb[1:6:3:1]                                | passed  | 0.17956 seconds |
./engines/immo_promo/spec/services/immo/promo/project_resource_service/capacity_management_spec.rb[1:1:1]              | failed  | 0.17177 seconds |
./engines/immo_promo/spec/services/immo/promo/project_resource_service/capacity_management_spec.rb[1:2:1]              | failed  | 0.99399 seconds |
./engines/immo_promo/spec/services/immo/promo/project_resource_service/capacity_management_spec.rb[1:2:2:1]            | failed  | 0.88522 seconds |
./engines/immo_promo/spec/services/immo/promo/project_resource_service/capacity_management_spec.rb[1:3:1:1]            | failed  | 0.51975 seconds |
./engines/immo_promo/spec/services/immo/promo/project_resource_service/capacity_management_spec.rb[1:3:2:1]            | failed  | 0.18554 seconds |
./engines/immo_promo/spec/services/immo/promo/project_resource_service/capacity_management_spec.rb[1:3:2:2]            | failed  | 0.17694 seconds |
./engines/immo_promo/spec/services/immo/promo/project_resource_service/capacity_management_spec.rb[1:3:3:1]            | failed  | 0.52089 seconds |
./engines/immo_promo/spec/services/immo/promo/project_resource_service/conflict_detection_spec.rb[1:1:1:1]             | passed  | 0.88463 seconds |
./engines/immo_promo/spec/services/immo/promo/project_resource_service/conflict_detection_spec.rb[1:1:1:2]             | passed  | 0.87254 seconds |
./engines/immo_promo/spec/services/immo/promo/project_resource_service/conflict_detection_spec.rb[1:2:1:1]             | passed  | 3.77 seconds    |
./engines/immo_promo/spec/services/immo/promo/project_resource_service/conflict_detection_spec.rb[1:2:2:1]             | failed  | 0.52614 seconds |
./engines/immo_promo/spec/services/immo/promo/project_resource_service/conflict_detection_spec.rb[1:3:1:1]             | passed  | 0.17163 seconds |
./engines/immo_promo/spec/services/immo/promo/project_resource_service/conflict_detection_spec.rb[1:3:2:1]             | passed  | 0.17512 seconds |
